% Created using /stochastic/trunk/tools/piCurves/piCurve.py
% and /home/andrew.matas/repositories/stochastic/trunk/analyses/O2/iso/results/PI_curve/make_o1o2_py_curve.py
%
# f (Hz)	sigma(f)	PI(f)
7.628438e+02	8.464000e-02	4.191191e-04
7.628750e+02	8.458889e-02	4.192163e-04
7.629062e+02	8.450440e-02	4.193135e-04
7.629375e+02	8.427301e-02	4.194109e-04
7.629688e+02	8.417035e-02	4.195085e-04
7.630000e+02	9.796953e-02	4.196057e-04
7.630312e+02	8.371413e-02	4.197029e-04
7.630625e+02	8.374608e-02	4.198005e-04
7.630938e+02	8.370043e-02	4.198981e-04
7.631250e+02	8.357659e-02	4.199954e-04
7.631562e+02	8.348157e-02	4.200927e-04
7.631875e+02	8.339972e-02	4.201903e-04
7.632188e+02	8.332701e-02	4.202880e-04
7.632500e+02	8.324097e-02	4.203854e-04
7.632812e+02	8.315310e-02	4.204827e-04
7.633125e+02	8.305491e-02	4.205805e-04
7.633438e+02	8.298323e-02	4.206782e-04
7.633750e+02	8.284381e-02	4.207756e-04
7.634062e+02	8.270233e-02	4.208731e-04
7.634375e+02	8.262974e-02	4.209709e-04
7.634688e+02	8.257733e-02	4.210687e-04
7.635000e+02	8.266000e-02	4.211662e-04
7.635312e+02	8.249008e-02	4.212638e-04
7.635625e+02	8.239142e-02	4.213616e-04
7.635938e+02	8.224506e-02	4.214595e-04
7.636250e+02	8.215567e-02	4.215571e-04
7.636562e+02	8.195557e-02	4.216547e-04
7.636875e+02	8.186183e-02	4.217527e-04
7.637188e+02	8.181161e-02	4.218506e-04
7.637500e+02	8.178690e-02	4.219483e-04
7.637812e+02	inf	4.220460e-04
7.638125e+02	inf	4.221440e-04
7.638438e+02	inf	4.222420e-04
7.638750e+02	inf	4.223398e-04
7.639062e+02	inf	4.224375e-04
7.639375e+02	8.166560e-02	4.225356e-04
7.639688e+02	8.142557e-02	4.226337e-04
7.640000e+02	9.123389e-02	4.227316e-04
7.640312e+02	8.133250e-02	4.228294e-04
7.640625e+02	8.120045e-02	4.229276e-04
7.640938e+02	8.111687e-02	4.230258e-04
7.641250e+02	8.103335e-02	4.231236e-04
7.641562e+02	8.104845e-02	4.232216e-04
7.641875e+02	8.094209e-02	4.233198e-04
7.642188e+02	8.087900e-02	4.234181e-04
7.642500e+02	8.081719e-02	4.235160e-04
7.642812e+02	8.062320e-02	4.236140e-04
7.643125e+02	8.056178e-02	4.237123e-04
7.643438e+02	8.055110e-02	4.238107e-04
7.643750e+02	8.058175e-02	4.239087e-04
7.644062e+02	8.057002e-02	4.240068e-04
7.644375e+02	8.061478e-02	4.241052e-04
7.644688e+02	8.052123e-02	4.242036e-04
7.645000e+02	8.057161e-02	4.243017e-04
7.645312e+02	8.038182e-02	4.243998e-04
7.645625e+02	8.045369e-02	4.244983e-04
7.645938e+02	8.041874e-02	4.245968e-04
7.646250e+02	8.033866e-02	4.246950e-04
7.646562e+02	8.020941e-02	4.247932e-04
7.646875e+02	8.019493e-02	4.248917e-04
7.647188e+02	8.019289e-02	4.249903e-04
7.647500e+02	8.028955e-02	4.250885e-04
7.647812e+02	8.014214e-02	4.251868e-04
7.648125e+02	8.002854e-02	4.252854e-04
7.648438e+02	7.998158e-02	4.253841e-04
7.648750e+02	7.995315e-02	4.254824e-04
7.649062e+02	7.987535e-02	4.255808e-04
7.649375e+02	7.982005e-02	4.256795e-04
7.649688e+02	7.984212e-02	4.257782e-04
7.650000e+02	8.668929e-02	4.258766e-04
7.650312e+02	7.986863e-02	4.259750e-04
7.650625e+02	7.985674e-02	4.260738e-04
7.650938e+02	7.990838e-02	4.261726e-04
7.651250e+02	7.985706e-02	4.262711e-04
7.651562e+02	7.977605e-02	4.263696e-04
7.651875e+02	7.979099e-02	4.264684e-04
7.652188e+02	7.970256e-02	4.265673e-04
7.652500e+02	7.970906e-02	4.266659e-04
7.652812e+02	7.979927e-02	4.267644e-04
7.653125e+02	7.974404e-02	4.268634e-04
7.653438e+02	7.972995e-02	4.269623e-04
7.653750e+02	7.970846e-02	4.270609e-04
7.654062e+02	7.965567e-02	4.271596e-04
7.654375e+02	7.966907e-02	4.272586e-04
7.654688e+02	7.967003e-02	4.273576e-04
7.655000e+02	7.974347e-02	4.274563e-04
7.655312e+02	7.948683e-02	4.275551e-04
7.655625e+02	7.950766e-02	4.276541e-04
7.655938e+02	7.951824e-02	4.277532e-04
7.656250e+02	7.954665e-02	4.278520e-04
7.656562e+02	7.965759e-02	4.279508e-04
7.656875e+02	7.956945e-02	4.280500e-04
7.657188e+02	7.960601e-02	4.281491e-04
7.657500e+02	7.966864e-02	4.282480e-04
7.657812e+02	7.968623e-02	4.283469e-04
7.658125e+02	7.956093e-02	4.284461e-04
7.658438e+02	7.966403e-02	4.285453e-04
7.658750e+02	7.961334e-02	4.286443e-04
7.659062e+02	7.955379e-02	4.287432e-04
7.659375e+02	7.965562e-02	4.288425e-04
7.659688e+02	7.963891e-02	4.289419e-04
7.660000e+02	8.413251e-02	4.290409e-04
7.660312e+02	7.974343e-02	4.291399e-04
7.660625e+02	7.964431e-02	4.292393e-04
7.660938e+02	7.967904e-02	4.293387e-04
7.661250e+02	7.972057e-02	4.294378e-04
7.661562e+02	7.955410e-02	4.295369e-04
7.661875e+02	7.949055e-02	4.296363e-04
7.662188e+02	7.958293e-02	4.297358e-04
7.662500e+02	7.967163e-02	4.298350e-04
7.662812e+02	7.974624e-02	4.299341e-04
7.663125e+02	7.978613e-02	4.300337e-04
7.663438e+02	7.987763e-02	4.301332e-04
7.663750e+02	7.987096e-02	4.302325e-04
7.664062e+02	7.979442e-02	4.303317e-04
7.664375e+02	7.982558e-02	4.304313e-04
7.664688e+02	7.989815e-02	4.305309e-04
7.665000e+02	8.002440e-02	4.306303e-04
7.665312e+02	7.976509e-02	4.307296e-04
7.665625e+02	7.990643e-02	4.308293e-04
7.665938e+02	7.996137e-02	4.309290e-04
7.666250e+02	7.992973e-02	4.310284e-04
7.666562e+02	7.996987e-02	4.311278e-04
7.666875e+02	7.999404e-02	4.312275e-04
7.667188e+02	7.996602e-02	4.313273e-04
7.667500e+02	7.993414e-02	4.314268e-04
7.667812e+02	7.989709e-02	4.315263e-04
7.668125e+02	7.993682e-02	4.316261e-04
7.668438e+02	7.998321e-02	4.317259e-04
7.668750e+02	8.007430e-02	4.318255e-04
7.669062e+02	8.011627e-02	4.319250e-04
7.669375e+02	8.008845e-02	4.320249e-04
7.669688e+02	8.012202e-02	4.321249e-04
7.670000e+02	8.311207e-02	4.322245e-04
7.670312e+02	8.021725e-02	4.323241e-04
7.670625e+02	8.026732e-02	4.324241e-04
7.670938e+02	8.027255e-02	4.325241e-04
7.671250e+02	8.031847e-02	4.326238e-04
7.671562e+02	8.032380e-02	4.327235e-04
7.671875e+02	8.034319e-02	4.328236e-04
7.672188e+02	8.037380e-02	4.329237e-04
7.672500e+02	8.044560e-02	4.330234e-04
7.672812e+02	8.049841e-02	4.331232e-04
7.673125e+02	8.046500e-02	4.332234e-04
7.673438e+02	8.047796e-02	4.333235e-04
7.673750e+02	8.053293e-02	4.334234e-04
7.674062e+02	8.055313e-02	4.335232e-04
7.674375e+02	8.048461e-02	4.336234e-04
7.674688e+02	8.046038e-02	4.337237e-04
7.675000e+02	8.085827e-02	4.338236e-04
7.675312e+02	8.078454e-02	4.339235e-04
7.675625e+02	8.084199e-02	4.340238e-04
7.675938e+02	8.087590e-02	4.341241e-04
7.676250e+02	8.081297e-02	4.342241e-04
7.676562e+02	8.080777e-02	4.343241e-04
7.676875e+02	8.088485e-02	4.344245e-04
7.677188e+02	8.086525e-02	4.345249e-04
7.677500e+02	8.092118e-02	4.346249e-04
7.677812e+02	8.094669e-02	4.347250e-04
7.678125e+02	8.103495e-02	4.348255e-04
7.678438e+02	8.111704e-02	4.349259e-04
7.678750e+02	8.109828e-02	4.350261e-04
7.679062e+02	8.117417e-02	4.351263e-04
7.679375e+02	8.126364e-02	4.352268e-04
7.679688e+02	8.118681e-02	4.353273e-04
7.680000e+02	8.345093e-02	4.354275e-04
7.680312e+02	8.127291e-02	4.355278e-04
7.680625e+02	8.127204e-02	4.356284e-04
7.680938e+02	8.140346e-02	4.357290e-04
7.681250e+02	8.139912e-02	4.358293e-04
7.681562e+02	8.138395e-02	4.359296e-04
7.681875e+02	8.149229e-02	4.360303e-04
7.682188e+02	8.154889e-02	4.361310e-04
7.682500e+02	8.163088e-02	4.362313e-04
7.682812e+02	8.164754e-02	4.363317e-04
7.683125e+02	8.159650e-02	4.364325e-04
7.683438e+02	8.159028e-02	4.365332e-04
7.683750e+02	8.164496e-02	4.366337e-04
7.684062e+02	8.170702e-02	4.367342e-04
7.684375e+02	8.179661e-02	4.368350e-04
7.684688e+02	8.179670e-02	4.369358e-04
7.685000e+02	8.212765e-02	4.370364e-04
7.685312e+02	8.188959e-02	4.371369e-04
7.685625e+02	8.193330e-02	4.372378e-04
7.685938e+02	8.199094e-02	4.373387e-04
7.686250e+02	8.195003e-02	4.374393e-04
7.686562e+02	8.198138e-02	4.375400e-04
7.686875e+02	8.198470e-02	4.376409e-04
7.687188e+02	8.201658e-02	4.377419e-04
7.687500e+02	8.214984e-02	4.378426e-04
7.687812e+02	8.220867e-02	4.379433e-04
7.688125e+02	8.233018e-02	4.380444e-04
7.688438e+02	8.235839e-02	4.381454e-04
7.688750e+02	8.237856e-02	4.382462e-04
7.689062e+02	8.234000e-02	4.383470e-04
7.689375e+02	8.251838e-02	4.384481e-04
7.689688e+02	8.257387e-02	4.385493e-04
7.690000e+02	8.423640e-02	4.386501e-04
7.690312e+02	8.264655e-02	4.387510e-04
7.690625e+02	8.262110e-02	4.388522e-04
7.690938e+02	8.266566e-02	4.389534e-04
7.691250e+02	8.272283e-02	4.390543e-04
7.691562e+02	8.271055e-02	4.391552e-04
7.691875e+02	8.280623e-02	4.392565e-04
7.692188e+02	8.295545e-02	4.393578e-04
7.692500e+02	8.288060e-02	4.394588e-04
7.692812e+02	8.287030e-02	4.395598e-04
7.693125e+02	8.286028e-02	4.396612e-04
7.693438e+02	8.295407e-02	4.397625e-04
7.693750e+02	8.303115e-02	4.398636e-04
7.694062e+02	8.303016e-02	4.399647e-04
7.694375e+02	8.307733e-02	4.400661e-04
7.694688e+02	8.313598e-02	4.401676e-04
7.695000e+02	8.352850e-02	4.402687e-04
7.695312e+02	8.319760e-02	4.403699e-04
7.695625e+02	8.318549e-02	4.404714e-04
7.695938e+02	8.320123e-02	4.405729e-04
7.696250e+02	8.326034e-02	4.406742e-04
7.696562e+02	8.326251e-02	4.407754e-04
7.696875e+02	8.328359e-02	4.408770e-04
7.697188e+02	8.333774e-02	4.409786e-04
7.697500e+02	8.338356e-02	4.410799e-04
7.697812e+02	8.352696e-02	4.411812e-04
7.698125e+02	8.357751e-02	4.412829e-04
7.698438e+02	8.355805e-02	4.413846e-04
7.698750e+02	8.357632e-02	4.414859e-04
7.699062e+02	8.357837e-02	4.415873e-04
7.699375e+02	8.357113e-02	4.416891e-04
7.699688e+02	8.361970e-02	4.417908e-04
7.700000e+02	8.564108e-02	4.418923e-04
7.700312e+02	8.369774e-02	4.419938e-04
7.700625e+02	8.367766e-02	4.420956e-04
7.700938e+02	8.366921e-02	4.421974e-04
7.701250e+02	8.378592e-02	4.422989e-04
7.701562e+02	8.373763e-02	4.424005e-04
7.701875e+02	8.378678e-02	4.425024e-04
7.702188e+02	8.379916e-02	4.426043e-04
7.702500e+02	8.388549e-02	4.427059e-04
7.702812e+02	8.391902e-02	4.428075e-04
7.703125e+02	8.395689e-02	4.429095e-04
7.703438e+02	8.399560e-02	4.430115e-04
7.703750e+02	8.390401e-02	4.431132e-04
7.704062e+02	8.400565e-02	4.432149e-04
7.704375e+02	8.396647e-02	4.433169e-04
7.704688e+02	8.399254e-02	4.434190e-04
7.705000e+02	8.437571e-02	4.435208e-04
7.705312e+02	8.400859e-02	4.436225e-04
7.705625e+02	8.398260e-02	4.437247e-04
7.705938e+02	8.392048e-02	4.438268e-04
7.706250e+02	8.408340e-02	4.439287e-04
7.706562e+02	8.409630e-02	4.440305e-04
7.706875e+02	8.417792e-02	4.441327e-04
7.707188e+02	8.418451e-02	4.442349e-04
7.707500e+02	8.407856e-02	4.443368e-04
7.707812e+02	8.413300e-02	4.444388e-04
7.708125e+02	8.415605e-02	4.445411e-04
7.708438e+02	8.426091e-02	4.446434e-04
7.708750e+02	8.422989e-02	4.447454e-04
7.709062e+02	8.421487e-02	4.448474e-04
7.709375e+02	8.426448e-02	4.449497e-04
7.709688e+02	8.428300e-02	4.450521e-04
7.710000e+02	8.733521e-02	4.451542e-04
7.710312e+02	8.416687e-02	4.452563e-04
7.710625e+02	8.418770e-02	4.453587e-04
7.710938e+02	8.428192e-02	4.454612e-04
7.711250e+02	8.418495e-02	4.455633e-04
7.711562e+02	8.425867e-02	4.456655e-04
7.711875e+02	8.422261e-02	4.457680e-04
7.712188e+02	8.422316e-02	4.458705e-04
7.712500e+02	8.428539e-02	4.459727e-04
7.712812e+02	8.427982e-02	4.460750e-04
7.713125e+02	8.425253e-02	4.461776e-04
7.713438e+02	8.422030e-02	4.462802e-04
7.713750e+02	8.427641e-02	4.463825e-04
7.714062e+02	8.421243e-02	4.464848e-04
7.714375e+02	8.421714e-02	4.465875e-04
7.714688e+02	8.414045e-02	4.466902e-04
7.715000e+02	8.453441e-02	4.467925e-04
7.715312e+02	8.420513e-02	4.468949e-04
7.715625e+02	8.418852e-02	4.469977e-04
7.715938e+02	8.417613e-02	4.471005e-04
7.716250e+02	8.411543e-02	4.472029e-04
7.716562e+02	8.403938e-02	4.473054e-04
7.716875e+02	8.406177e-02	4.474082e-04
7.717188e+02	8.406544e-02	4.475111e-04
7.717500e+02	8.402892e-02	4.476136e-04
7.717812e+02	8.397110e-02	4.477161e-04
7.718125e+02	8.394528e-02	4.478190e-04
7.718438e+02	8.398624e-02	4.479220e-04
7.718750e+02	8.398404e-02	4.480246e-04
7.719062e+02	8.392476e-02	4.481272e-04
7.719375e+02	8.400687e-02	4.482302e-04
7.719688e+02	8.401296e-02	4.483332e-04
7.720000e+02	8.878035e-02	4.484359e-04
7.720312e+02	8.390152e-02	4.485386e-04
7.720625e+02	8.384104e-02	4.486416e-04
7.720938e+02	8.385196e-02	4.487447e-04
7.721250e+02	8.381591e-02	4.488475e-04
7.721562e+02	8.372634e-02	4.489503e-04
7.721875e+02	8.369620e-02	4.490534e-04
7.722188e+02	8.376472e-02	4.491566e-04
7.722500e+02	8.370633e-02	4.492594e-04
7.722812e+02	8.359514e-02	4.493623e-04
7.723125e+02	8.356089e-02	4.494655e-04
7.723438e+02	8.362723e-02	4.495687e-04
7.723750e+02	8.354027e-02	4.496716e-04
7.724062e+02	8.346215e-02	4.497746e-04
7.724375e+02	8.342936e-02	4.498779e-04
7.724688e+02	8.338695e-02	4.499812e-04
7.725000e+02	8.380928e-02	4.500842e-04
7.725312e+02	8.335238e-02	4.501872e-04
7.725625e+02	8.331443e-02	4.502906e-04
7.725938e+02	8.327282e-02	4.503939e-04
7.726250e+02	8.327212e-02	4.504970e-04
7.726562e+02	8.316274e-02	4.506001e-04
7.726875e+02	8.309691e-02	4.507036e-04
7.727188e+02	8.298694e-02	4.508070e-04
7.727500e+02	8.290351e-02	4.509102e-04
7.727812e+02	8.291397e-02	4.510134e-04
7.728125e+02	8.298414e-02	4.511169e-04
7.728438e+02	8.289111e-02	4.512204e-04
7.728750e+02	8.274053e-02	4.513237e-04
7.729062e+02	8.272606e-02	4.514269e-04
7.729375e+02	8.276076e-02	4.515305e-04
7.729688e+02	8.281020e-02	4.516342e-04
7.730000e+02	8.934687e-02	4.517375e-04
7.730312e+02	8.249885e-02	4.518408e-04
7.730625e+02	8.246690e-02	4.519445e-04
7.730938e+02	8.230858e-02	4.520482e-04
7.731250e+02	8.226250e-02	4.521516e-04
7.731562e+02	8.218273e-02	4.522550e-04
7.731875e+02	8.214164e-02	4.523587e-04
7.732188e+02	8.209055e-02	4.524625e-04
7.732500e+02	8.210470e-02	4.525660e-04
7.732812e+02	8.197952e-02	4.526695e-04
7.733125e+02	8.193895e-02	4.527733e-04
7.733438e+02	8.190236e-02	4.528772e-04
7.733750e+02	8.185153e-02	4.529807e-04
7.734062e+02	8.182795e-02	4.530843e-04
7.734375e+02	8.175212e-02	4.531882e-04
7.734688e+02	8.167977e-02	4.532921e-04
7.735000e+02	8.203566e-02	4.533957e-04
7.735312e+02	8.149370e-02	4.534994e-04
7.735625e+02	8.153151e-02	4.536034e-04
7.735938e+02	8.140843e-02	4.537074e-04
7.736250e+02	8.131007e-02	4.538111e-04
7.736562e+02	8.126447e-02	4.539148e-04
7.736875e+02	8.114468e-02	4.540189e-04
7.737188e+02	8.110075e-02	4.541230e-04
7.737500e+02	8.107630e-02	4.542268e-04
7.737812e+02	8.095683e-02	4.543306e-04
7.738125e+02	8.089580e-02	4.544347e-04
7.738438e+02	8.077440e-02	4.545389e-04
7.738750e+02	8.071645e-02	4.546428e-04
7.739062e+02	8.068168e-02	4.547466e-04
7.739375e+02	8.053084e-02	4.548509e-04
7.739688e+02	8.045648e-02	4.549551e-04
7.740000e+02	8.892207e-02	4.550590e-04
7.740312e+02	8.040546e-02	4.551630e-04
7.740625e+02	8.030150e-02	4.552673e-04
7.740938e+02	8.025560e-02	4.553716e-04
7.741250e+02	8.007303e-02	4.554757e-04
7.741562e+02	7.995050e-02	4.555797e-04
7.741875e+02	7.994314e-02	4.556841e-04
7.742188e+02	7.992786e-02	4.557885e-04
7.742500e+02	7.980192e-02	4.558926e-04
7.742812e+02	7.966806e-02	4.559967e-04
7.743125e+02	7.961333e-02	4.561012e-04
7.743438e+02	7.956927e-02	4.562056e-04
7.743750e+02	7.937420e-02	4.563098e-04
7.744062e+02	7.930165e-02	4.564140e-04
7.744375e+02	7.928107e-02	4.565186e-04
7.744688e+02	7.919900e-02	4.566231e-04
7.745000e+02	7.952864e-02	4.567274e-04
7.745312e+02	7.891091e-02	4.568316e-04
7.745625e+02	7.882114e-02	4.569363e-04
7.745938e+02	7.874880e-02	4.570409e-04
7.746250e+02	7.866764e-02	4.571452e-04
7.746562e+02	7.862917e-02	4.572496e-04
7.746875e+02	7.850733e-02	4.573543e-04
7.747188e+02	7.844042e-02	4.574590e-04
7.747500e+02	7.836404e-02	4.575634e-04
7.747812e+02	7.826825e-02	4.576678e-04
7.748125e+02	7.823722e-02	4.577726e-04
7.748438e+02	7.811953e-02	4.578774e-04
7.748750e+02	7.799549e-02	4.579819e-04
7.749062e+02	7.786878e-02	4.580864e-04
7.749375e+02	7.776476e-02	4.581913e-04
7.749688e+02	7.763634e-02	4.582962e-04
7.750000e+02	8.734071e-02	4.584007e-04
7.750312e+02	7.772369e-02	4.585053e-04
7.750625e+02	7.750259e-02	4.586102e-04
7.750938e+02	7.739682e-02	4.587152e-04
7.751250e+02	7.728416e-02	4.588198e-04
7.751562e+02	7.723689e-02	4.589245e-04
7.751875e+02	7.711836e-02	4.590295e-04
7.752188e+02	7.705211e-02	4.591346e-04
7.752500e+02	7.692783e-02	4.592393e-04
7.752812e+02	7.686227e-02	4.593440e-04
7.753125e+02	7.676822e-02	4.594491e-04
7.753438e+02	7.665914e-02	4.595542e-04
7.753750e+02	7.655750e-02	4.596590e-04
7.754062e+02	7.650051e-02	4.597639e-04
7.754375e+02	7.629229e-02	4.598690e-04
7.754688e+02	7.621732e-02	4.599742e-04
7.755000e+02	7.659326e-02	4.600791e-04
7.755312e+02	7.601635e-02	4.601840e-04
7.755625e+02	7.587666e-02	4.602893e-04
7.755938e+02	7.587661e-02	4.603945e-04
7.756250e+02	7.574877e-02	4.604995e-04
7.756562e+02	7.568123e-02	4.606045e-04
7.756875e+02	7.570203e-02	4.607098e-04
7.757188e+02	7.558686e-02	4.608152e-04
7.757500e+02	7.549695e-02	4.609202e-04
7.757812e+02	7.534244e-02	4.610253e-04
7.758125e+02	7.519763e-02	4.611307e-04
7.758438e+02	7.514144e-02	4.612361e-04
7.758750e+02	7.502593e-02	4.613412e-04
7.759062e+02	7.494338e-02	4.614464e-04
7.759375e+02	7.489490e-02	4.615519e-04
7.759688e+02	7.473969e-02	4.616574e-04
7.760000e+02	8.472184e-02	4.617626e-04
7.760312e+02	7.461148e-02	4.618678e-04
7.760625e+02	7.446239e-02	4.619734e-04
7.760938e+02	7.443551e-02	4.620790e-04
7.761250e+02	7.429131e-02	4.621842e-04
7.761562e+02	7.419501e-02	4.622895e-04
7.761875e+02	7.416959e-02	4.623952e-04
7.762188e+02	7.406529e-02	4.625008e-04
7.762500e+02	7.397237e-02	4.626062e-04
7.762812e+02	7.382621e-02	4.627116e-04
7.763125e+02	7.377684e-02	4.628173e-04
7.763438e+02	7.379397e-02	4.629231e-04
7.763750e+02	7.358690e-02	4.630285e-04
7.764062e+02	7.351799e-02	4.631339e-04
7.764375e+02	7.344282e-02	4.632398e-04
7.764688e+02	7.335248e-02	4.633456e-04
7.765000e+02	7.368609e-02	4.634511e-04
7.765312e+02	7.317085e-02	4.635566e-04
7.765625e+02	7.306645e-02	4.636625e-04
7.765938e+02	7.298640e-02	4.637684e-04
7.766250e+02	7.285623e-02	4.638740e-04
7.766562e+02	7.281204e-02	4.639796e-04
7.766875e+02	7.273606e-02	4.640856e-04
7.767188e+02	7.263863e-02	4.641916e-04
7.767500e+02	7.249267e-02	4.642973e-04
7.767812e+02	7.245067e-02	4.644030e-04
7.768125e+02	7.239231e-02	4.645090e-04
7.768438e+02	7.226249e-02	4.646151e-04
7.768750e+02	7.220008e-02	4.647208e-04
7.769062e+02	7.211743e-02	4.648266e-04
7.769375e+02	7.209944e-02	4.649327e-04
7.769688e+02	7.206979e-02	4.650389e-04
7.770000e+02	8.188304e-02	4.651447e-04
7.770312e+02	7.179188e-02	4.652506e-04
7.770625e+02	7.169664e-02	4.653568e-04
7.770938e+02	7.167342e-02	4.654630e-04
7.771250e+02	7.153901e-02	4.655689e-04
7.771562e+02	7.145045e-02	4.656748e-04
7.771875e+02	7.127520e-02	4.657811e-04
7.772188e+02	7.119368e-02	4.658874e-04
7.772500e+02	7.118779e-02	4.659934e-04
7.772812e+02	7.110897e-02	4.660994e-04
7.773125e+02	7.106164e-02	4.662058e-04
7.773438e+02	7.095477e-02	4.663122e-04
7.773750e+02	7.080655e-02	4.664183e-04
7.774062e+02	7.066999e-02	4.665243e-04
7.774375e+02	7.064519e-02	4.666308e-04
7.774688e+02	7.055883e-02	4.667373e-04
7.775000e+02	7.092736e-02	4.668434e-04
7.775312e+02	7.048497e-02	4.669496e-04
7.775625e+02	7.040339e-02	4.670561e-04
7.775938e+02	7.027988e-02	4.671627e-04
7.776250e+02	7.020181e-02	4.672689e-04
7.776562e+02	7.011121e-02	4.673751e-04
7.776875e+02	6.999875e-02	4.674817e-04
7.777188e+02	6.987565e-02	4.675884e-04
7.777500e+02	6.980292e-02	4.676947e-04
7.777812e+02	6.975302e-02	4.678010e-04
7.778125e+02	6.965681e-02	4.679077e-04
7.778438e+02	6.962069e-02	4.680144e-04
7.778750e+02	6.964685e-02	4.681208e-04
7.779062e+02	6.958415e-02	4.682272e-04
7.779375e+02	6.944523e-02	4.683340e-04
7.779688e+02	6.927538e-02	4.684407e-04
7.780000e+02	7.841029e-02	4.685472e-04
7.780312e+02	6.923189e-02	4.686537e-04
7.780625e+02	6.907841e-02	4.687605e-04
7.780938e+02	6.904445e-02	4.688674e-04
7.781250e+02	6.901145e-02	4.689740e-04
7.781562e+02	6.897424e-02	4.690805e-04
7.781875e+02	6.879741e-02	4.691875e-04
7.782188e+02	6.875156e-02	4.692944e-04
7.782500e+02	6.866887e-02	4.694010e-04
7.782812e+02	6.860108e-02	4.695077e-04
7.783125e+02	6.854497e-02	4.696147e-04
7.783438e+02	6.853724e-02	4.697217e-04
7.783750e+02	6.848756e-02	4.698284e-04
7.784062e+02	6.836082e-02	4.699352e-04
7.784375e+02	6.825032e-02	4.700422e-04
7.784688e+02	6.819645e-02	4.701493e-04
7.785000e+02	6.847942e-02	4.702561e-04
7.785312e+02	6.811939e-02	4.703629e-04
7.785625e+02	6.805148e-02	4.704701e-04
7.785938e+02	6.800675e-02	4.705773e-04
7.786250e+02	6.781845e-02	4.706842e-04
7.786562e+02	6.771264e-02	4.707911e-04
7.786875e+02	6.773005e-02	4.708983e-04
7.787188e+02	6.771894e-02	4.710056e-04
7.787500e+02	6.775695e-02	4.711125e-04
7.787812e+02	6.766661e-02	4.712195e-04
7.788125e+02	6.761068e-02	4.713268e-04
7.788438e+02	6.748837e-02	4.714342e-04
7.788750e+02	6.745709e-02	4.715412e-04
7.789062e+02	6.744338e-02	4.716482e-04
7.789375e+02	6.738324e-02	4.717557e-04
7.789688e+02	6.735071e-02	4.718631e-04
7.790000e+02	7.550606e-02	4.719702e-04
7.790312e+02	6.728741e-02	4.720773e-04
7.790625e+02	6.718131e-02	4.721848e-04
7.790938e+02	6.718184e-02	4.722923e-04
7.791250e+02	6.712160e-02	4.723995e-04
7.791562e+02	6.701317e-02	4.725067e-04
7.791875e+02	6.701216e-02	4.726143e-04
7.792188e+02	6.697149e-02	4.727219e-04
7.792500e+02	6.689444e-02	4.728291e-04
7.792812e+02	6.674964e-02	4.729364e-04
7.793125e+02	6.673469e-02	4.730441e-04
7.793438e+02	6.674384e-02	4.731518e-04
7.793750e+02	6.670287e-02	4.732591e-04
7.794062e+02	6.663838e-02	4.733665e-04
7.794375e+02	6.660192e-02	4.734742e-04
7.794688e+02	6.663674e-02	4.735820e-04
7.795000e+02	6.693837e-02	4.736894e-04
7.795312e+02	6.668782e-02	4.737968e-04
7.795625e+02	6.661705e-02	4.739046e-04
7.795938e+02	6.661482e-02	4.740125e-04
7.796250e+02	6.663249e-02	4.741200e-04
7.796562e+02	6.665213e-02	4.742275e-04
7.796875e+02	6.671309e-02	4.743354e-04
7.797188e+02	6.679068e-02	4.744433e-04
7.797500e+02	6.682702e-02	4.745509e-04
7.797812e+02	6.686159e-02	4.746585e-04
7.798125e+02	6.692034e-02	4.747665e-04
7.798438e+02	6.691152e-02	4.748745e-04
7.798750e+02	6.698511e-02	4.749822e-04
7.799062e+02	inf	4.750899e-04
7.799375e+02	inf	4.751979e-04
7.799688e+02	inf	4.753060e-04
7.800000e+02	inf	4.754137e-04
7.800312e+02	inf	4.755215e-04
7.800625e+02	inf	4.756296e-04
7.800938e+02	inf	4.757378e-04
7.801250e+02	6.671913e-02	4.758456e-04
7.801562e+02	6.670817e-02	4.759535e-04
7.801875e+02	6.661613e-02	4.760617e-04
7.802188e+02	6.650137e-02	4.761699e-04
7.802500e+02	6.637237e-02	4.762778e-04
7.802812e+02	6.621986e-02	4.763858e-04
7.803125e+02	6.609393e-02	4.764941e-04
7.803438e+02	6.598574e-02	4.766024e-04
7.803750e+02	6.593726e-02	4.767104e-04
7.804062e+02	6.585663e-02	4.768184e-04
7.804375e+02	6.572397e-02	4.769268e-04
7.804688e+02	6.562770e-02	4.770352e-04
7.805000e+02	6.582857e-02	4.771432e-04
7.805312e+02	6.541556e-02	4.772513e-04
7.805625e+02	6.540887e-02	4.773598e-04
7.805938e+02	6.545563e-02	4.774683e-04
7.806250e+02	6.540544e-02	4.775764e-04
7.806562e+02	6.535653e-02	4.776846e-04
7.806875e+02	6.534969e-02	4.777932e-04
7.807188e+02	6.534549e-02	4.779017e-04
7.807500e+02	6.534029e-02	4.780099e-04
7.807812e+02	6.531213e-02	4.781182e-04
7.808125e+02	6.523001e-02	4.782268e-04
7.808438e+02	6.524024e-02	4.783355e-04
7.808750e+02	6.516093e-02	4.784438e-04
7.809062e+02	6.511764e-02	4.785521e-04
